"date","open","high","low","close","volume"
"2001-03-30","1.0300","1.1500","0.5000","0.7700","310400"
"2001-02-28","1.5000","1.6400","1.0300","1.0300","404800"
"2001-01-31","1.0000","1.5000","0.9375","1.4800","614400"
"2000-12-29","1.1250","1.3130","0.7500","0.9375","1369600"
"2000-11-30","1.3750","1.5000","1.0000","1.0630","654400"
"2000-10-31","1.5630","1.7500","1.0000","1.4380","1464000"
"2000-09-29","2.2500","2.5000","1.5630","1.6880","710400"
"2000-08-31","1.3130","2.2500","1.1880","2.2500","1310400"
"2000-07-31","3.1880","3.3750","1.2500","1.2500","1422400"
"2000-06-30","3.5000","4.0630","2.9380","3.0630","840000"
"2000-05-31","4.5630","5.3750","3.1250","3.3750","1001600"
"2000-04-28","6.2500","6.8750","3.3130","4.5000","1510400"
"2000-03-31","7.5000","12.2500","5.1880","6.1250","5974400"
"2000-02-29","3.3130","10.5000","3.3130","7.3750","7566400"
"2000-01-31","3.2500","4.2500","2.9380","3.4380","1681600"
"1999-12-31","2.9380","3.5000","2.7500","3.2500","795200"
